global_idx|puzzle|status|n_steps|empty_remaining|wrong_placements|technique_counts
12202|980700600500090080004068000300000060020070800005200009090007100000910040000000003|SOLVED_CLEAN|56|0|0|{'LZWing': 1, 'DeepResonance': 4, 'D2B': 2, 'crossHatch': 26, 'ALS_XZ': 7, 'FPC': 2, 'ALS_XYWing': 1, 'XCycle': 2, 'nakedSingle': 10, 'lastRemaining': 13, 'SimpleColoring': 1, 'Swordfish': 1, 'fullHouse': 1}
12203|980700600700850900005090000600400800030009020000001000400000000090048700070000060|SOLVED_CLEAN|57|0|0|{'DeepResonance': 9, 'D2B': 1, 'nakedSingle': 11, 'SimpleColoring': 1, 'ALS_XZ': 10, 'FPC': 2, 'lastRemaining': 7, 'ALS_XYWing': 5, 'crossHatch': 34, 'fullHouse': 2}
12204|980700600705000000000098040630080900000006000000000060370009800002070000000030001|SOLVED_CLEAN|58|0|0|{'DeepResonance': 6, 'FPC': 2, 'ALS_XZ': 2, 'nakedSingle': 13, 'SimpleColoring': 2, 'crossHatch': 25, 'lastRemaining': 13, 'fullHouse': 5}
12205|980700600500600400000030050700090040002400000000067200200900700010000000005006080|SOLVED_CLEAN|57|0|0|{'LZWing': 2, 'DeepResonance': 6, 'FPC': 3, 'nakedSingle': 15, 'crossHatch': 36, 'SimpleColoring': 4, 'ALS_XYWing': 4, 'ALS_XZ': 6, 'lastRemaining': 3}
12206|980700600500600400000080090700050004003400000000067300300500700020000001009000030|SOLVED_CLEAN|57|0|0|{'LZWing': 4, 'DeepResonance': 1, 'FPF': 1, 'crossHatch': 25, 'SimpleColoring': 3, 'FPC': 1, 'XWing': 1, 'FPCE': 1, 'nakedSingle': 14, 'ALS_XZ': 7, 'ALS_XYWing': 4, 'lastRemaining': 10, 'fullHouse': 5}
12207|980760500705008000000000080400030000070600020009005600300040000007006900000200001|SOLVED_CLEAN|57|0|0|{'LZWing': 6, 'FPF': 1, 'DeepResonance': 2, 'D2B': 1, 'nakedSingle': 20, 'ALS_XYWing': 3, 'FPC': 1, 'ALS_XZ': 1, 'KrakenFish': 1, 'XWing': 1, 'XCycle': 3, 'crossHatch': 23, 'lastRemaining': 6, 'SimpleColoring': 1, 'fullHouse': 2}
12208|980760500750090400006000070805000300309080004040000000090030800000600002000001000|SOLVED_CLEAN|56|0|0|{'LZWing': 3, 'DeepResonance': 4, 'D2B': 2, 'FPC': 4, 'crossHatch': 18, 'ALS_XZ': 1, 'ALS_XYWing': 1, 'FPCE': 1, 'nakedSingle': 31}
12209|980700600500040000007300200040000080006200300000009000001020060000100023000007100|SOLVED_CLEAN|58|0|0|{'DeepResonance': 7, 'crossHatch': 32, 'ALS_XZ': 7, 'FPC': 1, 'nakedSingle': 16, 'ALS_XYWing': 1, 'lastRemaining': 7, 'SimpleColoring': 1, 'XWing': 1, 'LZWing': 1, 'fullHouse': 2}
12210|980700600500040000004000030300050002070900100000002000090000016008100007000090800|SOLVED_CLEAN|58|0|0|{'LZWing': 1, 'DeepResonance': 2, 'FPF': 1, 'ALS_XYWing': 3, 'crossHatch': 21, 'FPC': 2, 'nakedSingle': 14, 'KrakenFish': 1, 'lastRemaining': 16, 'fullHouse': 4}
12211|980700600500040000004900030600000500020000008009004070007090010000301000000007002|SOLVED_CLEAN|58|0|0|{'LZWing': 1, 'FPF': 1, 'FPCE': 1, 'ALS_XZ': 1, 'crossHatch': 30, 'lastRemaining': 9, 'nakedSingle': 17}
12212|980760500500009000007000000408007600030020000009008300006005800000100030000070004|SOLVED_CLEAN|57|0|0|{'LZWing': 1, 'DeepResonance': 2, 'KrakenFish': 1, 'FPC': 2, 'nakedSingle': 17, 'crossHatch': 27, 'ALS_XZ': 8, 'ALS_XYWing': 8, 'lastRemaining': 8, 'fullHouse': 3}
12213|980700600500090070007004000300002107008900050000010000020080000009400060000000503|SOLVED_CLEAN|57|0|0|{'ALS_XZ': 3, 'D2B': 1, 'DeepResonance': 2, 'crossHatch': 40, 'lastRemaining': 2, 'ALS_XYWing': 3, 'FPC': 3, 'fullHouse': 1, 'FPCE': 1, 'nakedSingle': 9}
12214|980700600700000090006050000400030000009800060008500070020005000007600052000070100|SOLVED_CLEAN|57|0|0|{'DeepResonance': 1, 'FPC': 1, 'crossHatch': 27, 'ALS_XZ': 2, 'ALS_XYWing': 4, 'LZWing': 1, 'SimpleColoring': 2, 'nakedSingle': 7, 'lastRemaining': 19, 'fullHouse': 3}
12215|980700600750000080006000000040060003009800050007400860005900070000040000000002100|SOLVED_CLEAN|57|0|0|{'LZWing': 3, 'DeepResonance': 3, 'nakedSingle': 14, 'crossHatch': 23, 'KrakenFish': 2, 'FPC': 3, 'ALS_XZ': 2, 'ALS_XYWing': 3, 'XWing': 1, 'lastRemaining': 12, 'fullHouse': 5}
12216|980700600750060090006000000009800060008670050000004300005902070000010000000000002|SOLVED_CLEAN|57|0|0|{'LZWing': 1, 'DeepResonance': 2, 'FPF': 1, 'ALS_XZ': 3, 'ALS_XYWing': 2, 'FPC': 2, 'nakedSingle': 9, 'crossHatch': 24, 'lastRemaining': 18, 'fullHouse': 3}
12217|980700600700000090006050000400003000009840060008500070020005000007600052000000100|SOLVED_CLEAN|57|0|0|{'DeepResonance': 3, 'FPF': 1, 'FPC': 1, 'KrakenFish': 1, 'FPCE': 1, 'nakedSingle': 8, 'crossHatch': 29, 'lastRemaining': 12, 'fullHouse': 5}
12218|980700600500090040000008000300050090002000007000006200100004000039010000005300010|SOLVED_CLEAN|58|0|0|{'DeepResonance': 1, 'FPC': 1, 'FPCE': 1, 'nakedSingle': 21, 'crossHatch': 21, 'lastRemaining': 12, 'fullHouse': 2}
12219|980700600500090000007006000409050800030004020000000004008060700000100003000002010|SOLVED_CLEAN|58|0|0|{'LZWing': 1, 'DeepResonance': 1, 'D2B': 1, 'ALS_XZ': 1, 'FPCE': 1, 'nakedSingle': 8, 'crossHatch': 40, 'lastRemaining': 6, 'fullHouse': 2}
12220|980700600500090000007006000400003020008070900000900004010200030005081700000000001|SOLVED_CLEAN|57|0|0|{'LZWing': 1, 'DeepResonance': 1, 'D2B': 1, 'KrakenFish': 1, 'FPCE': 1, 'nakedSingle': 4, 'crossHatch': 14, 'lastRemaining': 28, 'fullHouse': 9}
12221|980760500500009000007000000400030000035007900008605300050070020009006800000100003|SOLVED_CLEAN|55|0|0|{'DeepResonance': 1, 'D2B': 1, 'ALS_XZ': 1, 'FPCE': 1, 'nakedSingle': 24, 'crossHatch': 18, 'lastRemaining': 9, 'fullHouse': 2}
12222|980700000600090500004006090300009040040000200000010005090008030003020007000000100|SOLVED_CLEAN|58|0|0|{'LZWing': 2, 'DeepResonance': 3, 'D2B': 1, 'nakedSingle': 12, 'crossHatch': 29, 'lastRemaining': 13, 'XCycle': 1, 'fullHouse': 2}
12223|980700600700090000005000000800040700003600020000001003600000015040060900008002000|SOLVED_CLEAN|58|0|0|{'DeepResonance': 1, 'FPC': 4, 'crossHatch': 28, 'ALS_XZ': 6, 'nakedSingle': 10, 'ALS_XYWing': 1, 'lastRemaining': 13, 'fullHouse': 3}
12224|980700600700090000054008000800030900070002050005000001030080700000001040000000002|SOLVED_CLEAN|58|0|0|{'LZWing': 1, 'ALS_XZ': 7, 'DeepResonance': 5, 'ALS_XYWing': 3, 'crossHatch': 36, 'nakedSingle': 16, 'lastRemaining': 5, 'fullHouse': 1}
12225|980760000540003000007500800800400700070030020000000001700000002050900400000010060|SOLVED_CLEAN|57|0|0|{'LZWing': 1, 'DeepResonance': 1, 'D2B': 1, 'FPCE': 1, 'crossHatch': 36, 'ALS_XZ': 5, 'AlignedPairExcl': 1, 'ALS_XYWing': 1, 'KrakenFish': 1, 'lastRemaining': 7, 'nakedSingle': 12, 'XWing': 1}
12226|000000001000002000003040050000000060004005003670030004006870040007050030080003900|SOLVED_CLEAN|58|0|0|{'ALS_XZ': 6, 'KrakenFish': 1, 'DeepResonance': 1, 'FPF': 1, 'D2B': 1, 'nakedSingle': 10, 'FPC': 4, 'crossHatch': 26, 'ALS_XYWing': 1, 'lastRemaining': 15, 'fullHouse': 1}
12227|000000001000002000003040050000000060004005003670030004006870040007050030800003900|SOLVED_CLEAN|58|0|0|{'ALS_XZ': 5, 'KrakenFish': 1, 'FPF': 1, 'FPC': 1, 'nakedSingle': 13, 'lastRemaining': 18, 'crossHatch': 20, 'fullHouse': 5}
12228|980700600700500400000030080600400900009000002000001000400057006090600004000000500|SOLVED_CLEAN|58|0|0|{'ALS_XZ': 1, 'FPF': 1, 'FPCE': 2, 'LZWing': 1, 'crossHatch': 35, 'nakedSingle': 10, 'lastRemaining': 10, 'SimpleColoring': 1, 'ALS_XYWing': 1}
12229|980700600700500400000030080600400500002000000000000001400005006097600004000040900|SOLVED_CLEAN|58|0|0|{'ALS_XZ': 2, 'DeepResonance': 1, 'FPF': 2, 'crossHatch': 31, 'ALS_XYWing': 2, 'Swordfish': 1, 'lastRemaining': 11, 'LZWing': 2, 'SimpleColoring': 2, 'nakedSingle': 13, 'XCycle': 1}
12230|980700600700500400003000080600075004090400006000000500400600900000020000000007001|SOLVED_CLEAN|58|0|0|{'ALS_XZ': 3, 'DeepResonance': 8, 'D2B': 2, 'crossHatch': 32, 'FPC': 4, 'ALS_XYWing': 2, 'LZWing': 3, 'nakedSingle': 7, 'XCycle': 1, 'lastRemaining': 7, 'SimpleColoring': 1, 'fullHouse': 5}
12231|980700600700500400000030080600400900090000002000001000400057006009600004000000500|SOLVED_CLEAN|58|0|0|{'ALS_XZ': 1, 'FPF': 1, 'crossHatch': 30, 'FPC': 3, 'nakedSingle': 10, 'ALS_XYWing': 1, 'lastRemaining': 11, 'fullHouse': 3}
12232|000000000000001023002000451001005200060070000800900007005004300090600000400080000|SOLVED_CLEAN|59|0|0|{'LZWing': 1, 'DeepResonance': 4, 'D2B': 1, 'nakedSingle': 23, 'FPCE': 1, 'crossHatch': 27, 'ALS_XZ': 2, 'ALS_XYWing': 5, 'FPC': 3, 'SimpleColoring': 1, 'lastRemaining': 3, 'fullHouse': 1}
12233|000000001002003000040560020000007800004290050090010000025000000069000205400900060|SOLVED_CLEAN|57|0|0|{'LZWing': 3, 'DeepResonance': 2, 'ALS_XZ': 6, 'FPC': 3, 'nakedSingle': 27, 'crossHatch': 27, 'ALS_XYWing': 2}
12234|000000001000002340013000250006020070020001005800900000009600000050003004700080000|SOLVED_CLEAN|58|0|0|{'LZWing': 1, 'DeepResonance': 1, 'FPF': 1, 'nakedSingle': 24, 'FPCE': 1, 'crossHatch': 24, 'lastRemaining': 6, 'fullHouse': 2}
12235|980700600750000090006000000400030000008900050005602070010000000009800510000001002|SOLVED_CLEAN|57|0|0|{'LZWing': 2, 'DeepResonance': 3, 'FPC': 2, 'nakedSingle': 14, 'ALS_XYWing': 2, 'FPCE': 1, 'crossHatch': 16, 'lastRemaining': 16, 'fullHouse': 8}
12236|980700600750000080006000000040030500005000090000002104008900050000040300000001002|SOLVED_CLEAN|58|0|0|{'LZWing': 5, 'DeepResonance': 2, 'D2B': 1, 'KrakenFish': 1, 'crossHatch': 30, 'nakedSingle': 12, 'lastRemaining': 9, 'XWing': 1, 'SimpleColoring': 1, 'ALS_XZ': 1, 'fullHouse': 6}
12237|980700600750000090006000000040030000007804050000000400008600070005900260000020001|SOLVED_CLEAN|57|0|0|{'ALS_XZ': 10, 'DeepResonance': 4, 'FPC': 1, 'FPCE': 1, 'XWing': 2, 'ALS_XYWing': 4, 'crossHatch': 25, 'lastRemaining': 10, 'SimpleColoring': 1, 'nakedSingle': 19, 'fullHouse': 1}
12238|980700600700050890005000007570090006004300020000000070450060009000100000000004000|SOLVED_CLEAN|57|0|0|{'LZWing': 2, 'FPF': 1, 'KrakenFish': 1, 'lastRemaining': 8, 'FPC': 2, 'nakedSingle': 15, 'crossHatch': 24, 'FPCE': 1, 'fullHouse': 6}
12239|987000000650900800000000000400050030005600400000024001009500600000030004000001020|SOLVED_CLEAN|58|0|0|{'LZWing': 1, 'DeepResonance': 2, 'nakedSingle': 7, 'Swordfish': 1, 'FPCE': 1, 'crossHatch': 31, 'lastRemaining': 17, 'fullHouse': 2}
12240|000000001001002030040150600000007000064000080300640100006530400030000009050070000|SOLVED_CLEAN|57|0|0|{'ALS_XZ': 8, 'DeepResonance': 2, 'FPF': 1, 'FPC': 3, 'SimpleColoring': 1, 'KrakenFish': 1, 'nakedSingle': 16, 'ALS_XYWing': 2, 'LZWing': 3, 'crossHatch': 27, 'lastRemaining': 10}
12241|000000001002003000040050060000070004007806050080500000050060020070020048200000900|SOLVED_CLEAN|58|0|0|{'LZWing': 7, 'ALS_XZ': 11, 'AlignedPairExcl': 1, 'DeepResonance': 1, 'FPCE': 1, 'nakedSingle': 17, 'crossHatch': 35, 'SimpleColoring': 3, 'XCycle': 1, 'lastRemaining': 4}
12242|000000001000002003013040050000600045054070100800000000008007000037050004900000070|SOLVED_CLEAN|58|0|0|{'ALS_XZ': 3, 'FPF': 1, 'FPCE': 1, 'crossHatch': 33, 'SimpleColoring': 1, 'nakedSingle': 13, 'lastRemaining': 8, 'fullHouse': 2}
12243|000000001000002034014030500000600305035070040800000000071050003080000700900007000|SOLVED_CLEAN|57|0|0|{'ALS_XZ': 5, 'KrakenFish': 1, 'FPF': 1, 'DeepResonance': 1, 'FPCE': 1, 'crossHatch': 41, 'nakedSingle': 8, 'lastRemaining': 5, 'fullHouse': 1, 'SimpleColoring': 1, 'LZWing': 1}
12244|000000000000001023002030004005000040010006000700800500009020005060007000800100900|SOLVED_CLEAN|60|0|0|{'LZWing': 2, 'KrakenFish': 1, 'DeepResonance': 1, 'FPF': 1, 'FPC': 1, 'ALS_XZ': 4, 'FPCE': 1, 'nakedSingle': 11, 'crossHatch': 39, 'XWing': 1, 'lastRemaining': 5, 'fullHouse': 2}
12245|000000001000002030045010600000070400006000107080100090004060005020800000900003000|SOLVED_CLEAN|59|0|0|{'LZWing': 9, 'DeepResonance': 1, 'FPF': 1, 'crossHatch': 47, 'FPCE': 1, 'nakedSingle': 7, 'ALS_XZ': 12, 'SimpleColoring': 1, 'lastRemaining': 3}
12246|000000001000001230002000450003005002060070000700800000005003004090500000800690000|SOLVED_CLEAN|59|0|0|{'LZWing': 4, 'DeepResonance': 2, 'D2B': 1, 'ALS_XYWing': 2, 'crossHatch': 34, 'nakedSingle': 7, 'KrakenFish': 1, 'Swordfish': 1, 'SimpleColoring': 1, 'lastRemaining': 17}
12247|980700600500080000007006000090004030008050900000300002020100040009060700000000001|SOLVED_CLEAN|58|0|0|{'LZWing': 1, 'DeepResonance': 2, 'FPF': 1, 'FPC': 1, 'ALS_XZ': 1, 'FPCE': 1, 'nakedSingle': 19, 'crossHatch': 28, 'lastRemaining': 7, 'SimpleColoring': 1, 'fullHouse': 1}
12248|980700600500080000007006000400000030008070900000002004010300002009061700000000010|SOLVED_CLEAN|58|0|0|{'LZWing': 3, 'DeepResonance': 3, 'D2B': 1, 'crossHatch': 35, 'FPC': 1, 'nakedSingle': 9, 'ALS_XZ': 8, 'ALS_XYWing': 2, 'XCycle': 2, 'lastRemaining': 6, 'XWing': 1, 'fullHouse': 4}
12249|000001002003000040050060700000002008006050300500600004067900080090100000300070900|SOLVED_CLEAN|57|0|0|{'LZWing': 3, 'DeepResonance': 1, 'nakedSingle': 16, 'ALS_XZ': 4, 'ALS_XYWing': 3, 'XCycle': 2, 'crossHatch': 32, 'lastRemaining': 4, 'fullHouse': 3}
12250|000000012000003004004020500001046050060007000800300000005000001070008000300600900|SOLVED_CLEAN|59|0|0|{'LZWing': 8, 'DeepResonance': 5, 'D2B': 1, 'FPC': 3, 'crossHatch': 23, 'ALS_XZ': 3, 'ALS_XYWing': 1, 'nakedSingle': 17, 'SimpleColoring': 1, 'lastRemaining': 8, 'XCycle': 1, 'fullHouse': 6}
12251|000000001000002030004050600006000010040007002800090400009000003060080500508700000|SOLVED_CLEAN|59|0|0|{'LZWing': 1, 'KrakenFish': 1, 'DeepResonance': 3, 'D2B': 1, 'nakedSingle': 14, 'ALS_XZ': 1, 'SimpleColoring': 1, 'ALS_XYWing': 1, 'FPC': 1, 'crossHatch': 34, 'lastRemaining': 8, 'fullHouse': 1}
12252|980700600500090000007006000430000020008060500000003004050000010009070800000100002|SOLVED_CLEAN|58|0|0|{'LZWing': 1, 'DeepResonance': 3, 'D2B': 1, 'nakedSingle': 12, 'FPCE': 1, 'crossHatch': 24, 'lastRemaining': 16, 'fullHouse': 4}
12253|980700600500090070007006000400000000008070500000304000020100003005060800000002010|SOLVED_CLEAN|58|0|0|{'LZWing': 2, 'FPF': 1, 'FPCE': 1, 'crossHatch': 26, 'FPC': 1, 'nakedSingle': 18, 'fullHouse': 1, 'KrakenFish': 1, 'ALS_XZ': 2, 'XCycle': 2, 'SimpleColoring': 1, 'lastRemaining': 9}
12254|980700600500098000004003090300005000070800200000040000060000012000100086000000700|SOLVED_CLEAN|58|0|0|{'LZWing': 4, 'ALS_XZ': 10, 'DeepResonance': 5, 'FPF': 1, 'crossHatch': 27, 'FPC': 3, 'FPCE': 1, 'nakedSingle': 24, 'XWing': 2, 'ALS_XYWing': 7, 'SimpleColoring': 3, 'lastRemaining': 2}
12255|980700600500090000007600000400000030008060900000400002010003070005070800000200001|SOLVED_CLEAN|58|0|0|{'LZWing': 1, 'DeepResonance': 2, 'D2B': 1, 'FPC': 2, 'SimpleColoring': 1, 'FPCE': 1, 'nakedSingle': 10, 'crossHatch': 33, 'lastRemaining': 10, 'fullHouse': 1}
12256|980760500760500090005000000400000000030072400006840070050000002009250060000000100|SOLVED_CLEAN|55|0|0|{'LZWing': 2, 'ALS_XZ': 1, 'DeepResonance': 2, 'FPCE': 1, 'nakedSingle': 9, 'crossHatch': 35, 'lastRemaining': 9, 'fullHouse': 1}
12257|000000000001002003020040560000000670000800009070060050008100000040020700300009000|SOLVED_CLEAN|60|0|0|{'LZWing': 1, 'DeepResonance': 1, 'KrakenFish': 1, 'D2B': 2, 'nakedSingle': 6, 'FPCE': 1, 'crossHatch': 32, 'lastRemaining': 13, 'fullHouse': 6}
12258|000000000001002003020040560000000670000800009070060050008009000040020700300100000|SOLVED_CLEAN|60|0|0|{'LZWing': 2, 'DeepResonance': 2, 'KrakenFish': 3, 'FPC': 4, 'crossHatch': 35, 'nakedSingle': 13, 'ALS_XYWing': 4, 'ALS_XZ': 3, 'XWing': 2, 'lastRemaining': 8}
12259|000000001001002030040050600000300780070090400800000002006040000090500000407009500|SOLVED_CLEAN|58|0|0|{'LZWing': 1, 'DeepResonance': 3, 'D2B': 1, 'FPC': 2, 'FPCE': 1, 'nakedSingle': 8, 'crossHatch': 27, 'lastRemaining': 16, 'fullHouse': 3}
12260|000000001000002030004050600000300007008060500070001020006900000050080000840006900|SOLVED_CLEAN|59|0|0|{'LZWing': 2, 'FPF': 1, 'DeepResonance': 1, 'FPCE': 2, 'crossHatch': 37, 'lastRemaining': 6, 'nakedSingle': 12, 'fullHouse': 1}
12261|000001002000030040005600700006000004050020000800500900008003070060700800907000001|SOLVED_CLEAN|58|0|0|{'LZWing': 1, 'KrakenFish': 1, 'DeepResonance': 5, 'D2B': 2, 'FPC': 1, 'FPCE': 1, 'nakedSingle': 22, 'crossHatch': 22, 'lastRemaining': 10}
12262|000000001000000234001004056002003060050070000800900000003002040090800000700050000|SOLVED_CLEAN|59|0|0|{'LZWing': 1, 'FPF': 1, 'crossHatch': 27, 'FPCE': 1, 'nakedSingle': 18, 'lastRemaining': 9, 'fullHouse': 3}
12263|000000001000000234001004056002003060070050000800900000003002010090800000500070000|SOLVED_CLEAN|59|0|0|{'LZWing': 5, 'DeepResonance': 1, 'ALS_XZ': 8, 'FPC': 1, 'crossHatch': 26, 'nakedSingle': 8, 'ALS_XYWing': 1, 'lastRemaining': 19, 'fullHouse': 5}
12264|000000001000000234001002056002006040050070000800900000003004010090080000700500000|SOLVED_CLEAN|59|0|0|{'LZWing': 2, 'FPF': 1, 'nakedSingle': 13, 'FPCE': 1, 'ALS_XZ': 7, 'crossHatch': 31, 'ALS_XYWing': 2, 'lastRemaining': 10, 'fullHouse': 3}
12265|000000001000000234002004560003006010070050000800900000004002006090800000500070000|SOLVED_CLEAN|59|0|0|{'LZWing': 3, 'DeepResonance': 1, 'D2B': 1, 'FPCE': 2, 'FPC': 2, 'nakedSingle': 13, 'ALS_XZ': 6, 'ALS_XYWing': 4, 'crossHatch': 25, 'lastRemaining': 12, 'fullHouse': 4}
12266|000000000000000123001002450000003005060070000804900700005001004070080000900600000|SOLVED_CLEAN|59|0|0|{'LZWing': 3, 'DeepResonance': 3, 'crossHatch': 23, 'lastRemaining': 5, 'ALS_XZ': 6, 'XWing': 1, 'nakedSingle': 25, 'ALS_XYWing': 1, 'SimpleColoring': 1, 'XCycle': 1, 'fullHouse': 5}
12267|000000001000002034003000056005006300070010000800900000006005040090700000100080000|SOLVED_CLEAN|60|0|0|{'LZWing': 4, 'DeepResonance': 4, 'ALS_XZ': 13, 'ALS_XYWing': 3, 'crossHatch': 32, 'lastRemaining': 11, 'XWing': 1, 'nakedSingle': 15, 'AlignedPairExcl': 1, 'fullHouse': 2}
12268|000000001000000234002004056001003040070050000800900000003001060090800000500070000|SOLVED_CLEAN|59|0|0|{'LZWing': 6, 'DeepResonance': 3, 'ALS_XZ': 10, 'Swordfish': 1, 'ALS_XYWing': 6, 'DeathBlossom': 1, 'nakedSingle': 15, 'crossHatch': 30, 'lastRemaining': 12, 'fullHouse': 2}
12269|000000001000000234001004056002003060070050000800900000003002040090700000500080000|SOLVED_CLEAN|59|0|0|{'LZWing': 3, 'FPF': 1, 'crossHatch': 30, 'nakedSingle': 23, 'ALS_XZ': 2, 'ALS_XYWing': 1, 'FPC': 1, 'lastRemaining': 4, 'XWing': 1}
12270|000000001000000234002004056003006010050070000800900000006003040090080000700500000|SOLVED_CLEAN|59|0|0|{'LZWing': 2, 'FPF': 1, 'DeepResonance': 1, 'FPC': 3, 'nakedSingle': 12, 'crossHatch': 27, 'ALS_XZ': 5, 'ALS_XYWing': 6, 'KrakenFish': 1, 'lastRemaining': 11, 'fullHouse': 5}
12271|000000001000000234001002056003006010050070000800900000006003040090080000700500000|SOLVED_CLEAN|59|0|0|{'LZWing': 1, 'DeepResonance': 2, 'D2B': 1, 'crossHatch': 33, 'FPCE': 1, 'lastRemaining': 9, 'nakedSingle': 15}
12272|000000001000000234001002506003006400070050000800900000004003100090070000500800000|SOLVED_CLEAN|59|0|0|{'LZWing': 5, 'DeepResonance': 2, 'FPC': 1, 'nakedSingle': 19, 'crossHatch': 32, 'lastRemaining': 5, 'SimpleColoring': 1, 'fullHouse': 2}
12273|000000001000000234001002506003006100050070000800900000006003400090080000700500000|SOLVED_CLEAN|59|0|0|{'LZWing': 1, 'DeepResonance': 2, 'D2B': 1, 'crossHatch': 32, 'FPCE': 1, 'lastRemaining': 10, 'nakedSingle': 15}
12274|000000001000000234002003056001004060050070000800900000003001040070800000900050000|SOLVED_CLEAN|59|0|0|{'LZWing': 4, 'FPF': 1, 'FPC': 3, 'nakedSingle': 6, 'ALS_XZ': 10, 'crossHatch': 22, 'ALS_XYWing': 4, 'lastRemaining': 16, 'fullHouse': 11}
12275|980760500500008000007000000040000030005007400000040006009006740008005600000200001|SOLVED_CLEAN|57|0|0|{'LZWing': 1, 'DeepResonance': 3, 'crossHatch': 40, 'ALS_XYWing': 3, 'KrakenFish': 1, 'FPC': 2, 'SueDeCoq': 1, 'ALS_XZ': 1, 'lastRemaining': 7, 'nakedSingle': 8}
12276|000000001000002340003000560002005004070010006800900000004006005010080000900700000|SOLVED_CLEAN|59|0|0|{'DeepResonance': 2, 'ALS_XZ': 1, 'FPCE': 1, 'nakedSingle': 10, 'crossHatch': 36, 'lastRemaining': 9, 'fullHouse': 3}
12277|000000001000001230002000450004005002060070000800900000005004003090050600700800020|SOLVED_CLEAN|58|0|0|{'LZWing': 1, 'DeepResonance': 3, 'D2B': 2, 'ALS_XZ': 16, 'FPC': 3, 'nakedSingle': 10, 'crossHatch': 33, 'ALS_XYWing': 5, 'SimpleColoring': 2, 'fullHouse': 2, 'XCycle': 1, 'lastRemaining': 7}
12278|000000001000000023001023400002010040050006000700800000003090004070008900600500000|SOLVED_CLEAN|59|0|0|{'ALS_XZ': 9, 'DeepResonance': 4, 'FPCE': 1, 'crossHatch': 34, 'LZWing': 2, 'lastRemaining': 7, 'ALS_XYWing': 11, 'nakedSingle': 16, 'KrakenFish': 1, 'fullHouse': 1}
